source_slug,source_name,target_slug,target_name,severity,mechanism,source,confidence,needs_review,evidence
acenocumarol,Acenocumarol,fluconazol,Fluconazol,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,griseofulvina,Griseofulvina,warning,Aumento de risco de sangramento,interactions_text,high,false,"Reduzem INR/efeito: rifampicina, carbamazepina, fenitoína, fenobarbital, primidona, griseofulvina, Hypericum perforatum e dietas ricas em vitamina K."
acenocumarol,Acenocumarol,isoniazida,Isoniazida,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,levofloxacino,Levofloxacino,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,metronidazol,Metronidazol,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,moxifloxacino,Moxifloxacino,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,paracetamol-fosfato-de-codeina,Paracetamol + Fosfato de Codeína,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,rifampicina,Rifampicina,warning,Aumento de risco de sangramento,interactions_text,high,false,"Reduzem INR/efeito: rifampicina, carbamazepina, fenitoína, fenobarbital, primidona, griseofulvina, Hypericum perforatum e dietas ricas em vitamina K."
acenocumarol,Acenocumarol,rivaroxabana,Rivaroxabana,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,sulfametoxazol-trimetoprima,Sulfametoxazol + Trimetoprima,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,tamoxifeno,Tamoxifeno,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,ticagrelor,Ticagrelor,warning,Aumento de risco de sangramento,interactions_text,high,false,"Aumentam INR/risco de sangramento: amiodarona, fluconazol, voriconazol, metronidazol, sulfametoxazol + trimetoprima, ciprofloxacino, levofloxacino, moxifloxacino, claritromicina, eritromicina, isoniazida, tamoxifeno, paracetamol em uso repetido/altas doses, ácido acetilsalicílico, clopidogrel, ticagrelor, prasugrel, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, AINEs e ISRS/IRSN."
acenocumarol,Acenocumarol,bissulfato-de-clopidogrel,Bissulfato de Clopidogrel,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,cetoprofeno,Cetoprofeno,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,dipirona,Dipirona,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,eplerenona,Eplerenona,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,etoricoxibe,Etoricoxibe,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,ibuprofeno,Ibuprofeno,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,litio,Lítio,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,misoprostol-analogo-prostaglandina-e1,Misoprostol,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,naproxeno,Naproxeno,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acenocumarol,Acenocumarol,nimesulida,Nimesulida,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,abiraterona-acetato-cancer-prostata,Abiraterona,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros antiandrogênicos, como bicalutamida, enzalutamida, abiraterona, espironolactona e finasterida, devem ser combinados apenas com indicação especializada."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,bicalutamida-antiandrogeno-prostata,Bicalutamida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros antiandrogênicos, como bicalutamida, enzalutamida, abiraterona, espironolactona e finasterida, devem ser combinados apenas com indicação especializada."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,carbamazepina,Carbamazepina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos, como rifampicina, carbamazepina, fenitoína, fenobarbital, primidona, topiramato, oxcarbazepina e Hypericum perforatum, podem reduzir níveis e eficácia."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,cetoconazol,Cetoconazol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como cetoconazol, itraconazol, claritromicina, ritonavir, cobicistate e grapefruit, podem aumentar exposição."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,claritromicina,Claritromicina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como cetoconazol, itraconazol, claritromicina, ritonavir, cobicistate e grapefruit, podem aumentar exposição."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,enzalutamida-inibidor-receptor-androgenico,Enzalutamida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros antiandrogênicos, como bicalutamida, enzalutamida, abiraterona, espironolactona e finasterida, devem ser combinados apenas com indicação especializada."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,espironolactona,Espironolactona,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros antiandrogênicos, como bicalutamida, enzalutamida, abiraterona, espironolactona e finasterida, devem ser combinados apenas com indicação especializada."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,espironolactona-uso-dermatologico-antiandrogenico,Espironolactona Dermatológica,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros antiandrogênicos, como bicalutamida, enzalutamida, abiraterona, espironolactona e finasterida, devem ser combinados apenas com indicação especializada."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,fenitoina,Fenitoína,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos, como rifampicina, carbamazepina, fenitoína, fenobarbital, primidona, topiramato, oxcarbazepina e Hypericum perforatum, podem reduzir níveis e eficácia."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,fenobarbital,Fenobarbital,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos, como rifampicina, carbamazepina, fenitoína, fenobarbital, primidona, topiramato, oxcarbazepina e Hypericum perforatum, podem reduzir níveis e eficácia."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,finasterida,Finasterida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros antiandrogênicos, como bicalutamida, enzalutamida, abiraterona, espironolactona e finasterida, devem ser combinados apenas com indicação especializada."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,itraconazol,Itraconazol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como cetoconazol, itraconazol, claritromicina, ritonavir, cobicistate e grapefruit, podem aumentar exposição."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,nirmatrelvir-ritonavir,Nirmatrelvir + Ritonavir,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como cetoconazol, itraconazol, claritromicina, ritonavir, cobicistate e grapefruit, podem aumentar exposição."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,oxcarbazepina,Oxcarbazepina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos, como rifampicina, carbamazepina, fenitoína, fenobarbital, primidona, topiramato, oxcarbazepina e Hypericum perforatum, podem reduzir níveis e eficácia."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,rifampicina,Rifampicina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos, como rifampicina, carbamazepina, fenitoína, fenobarbital, primidona, topiramato, oxcarbazepina e Hypericum perforatum, podem reduzir níveis e eficácia."
acetato-de-ciproterona-antiandrogeno-isolado,Acetato de Ciproterona,topiramato,Topiramato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos, como rifampicina, carbamazepina, fenitoína, fenobarbital, primidona, topiramato, oxcarbazepina e Hypericum perforatum, podem reduzir níveis e eficácia."
acetato-de-medroxiprogesterona,Acetato de Medroxiprogesterona,carbamazepina,Carbamazepina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos podem reduzir eficácia: carbamazepina, fenitoína, fenobarbital, primidona, oxcarbazepina, topiramato, rifampicina, rifabutina, efavirenz, nevirapina e Hypericum perforatum."
acetato-de-medroxiprogesterona,Acetato de Medroxiprogesterona,dapagliflozina,Dapagliflozina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Pode interferir no controle glicêmico de antidiabéticos como insulina, metformina, glibenclamida, gliclazida e dapagliflozina."
acetato-de-medroxiprogesterona,Acetato de Medroxiprogesterona,fenitoina,Fenitoína,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos podem reduzir eficácia: carbamazepina, fenitoína, fenobarbital, primidona, oxcarbazepina, topiramato, rifampicina, rifabutina, efavirenz, nevirapina e Hypericum perforatum."
acetato-de-medroxiprogesterona,Acetato de Medroxiprogesterona,fenobarbital,Fenobarbital,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores enzimáticos podem reduzir eficácia: carbamazepina, fenitoína, fenobarbital, primidona, oxcarbazepina, topiramato, rifampicina, rifabutina, efavirenz, nevirapina e Hypericum perforatum."
acetato-de-medroxiprogesterona,Acetato de Medroxiprogesterona,glibenclamida,Glibenclamida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Pode interferir no controle glicêmico de antidiabéticos como insulina, metformina, glibenclamida, gliclazida e dapagliflozina."
acetato-de-medroxiprogesterona,Acetato de Medroxiprogesterona,gliclazida,Gliclazida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Pode interferir no controle glicêmico de antidiabéticos como insulina, metformina, glibenclamida, gliclazida e dapagliflozina."
acetato-de-medroxiprogesterona,Acetato de Medroxiprogesterona,glimepirida,Glimepirida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Pode interferir no controle glicêmico de antidiabéticos como insulina, metformina, glibenclamida, gliclazida e dapagliflozina."
